ticket,symbol,direction,lot,entry_price,sl,tp,signal_score,entry_time,exit_price,exit_time,result,pnl,status,ind_open,ind_high,ind_low,ind_close,ind_volume,ind_ema_9,ind_ema_20,ind_ema_50,ind_ema_200,ind_sma_10,ind_sma_20,ind_sma_50,ind_sma_200,ind_macd,ind_macd_signal,ind_histogram,ind_atr,ind_di_pos,ind_di_neg,ind_adx,ind_supertrend,ind_supertrend_dir,ind_supertrend_flip,ind_psar,ind_psar_dir,ind_ichi_tenkan,ind_ichi_kijun,ind_ichi_span_a,ind_ichi_span_b,ind_ichi_cloud_top,ind_ichi_cloud_bot,ind_ichi_cloud_bull,ind_ichi_tk_bull,ind_ichi_tk_bear,ind_rsi,ind_stoch_k,ind_stoch_d,ind_cci,ind_williams_r,ind_mfi,ind_bb_mid,ind_bb_upper,ind_bb_lower,ind_bb_pct,ind_obv,ind_obv_ema,ind_vwap,ind_fib_swing_high,ind_fib_swing_low,ind_fib_236,ind_fib_382,ind_fib_500,ind_fib_618,ind_fib_786,ind_rsi_bull_div,ind_rsi_bear_div,ind_rsi_hid_bull,ind_rsi_hid_bear,ind_bull_chain,ind_bear_chain,ind_close_slope,ind_fvg_bull,ind_fvg_bear,ind_ob_bull,ind_ob_bear,ind_bos_bull,ind_bos_bear,ind_choch_bull,ind_choch_bear,ind_liq_bull_sweep,ind_liq_bear_sweep,ind_candle_pat,ind_candle_ex,ind_h1_datetime,ind_h1_open,ind_h1_high,ind_h1_low,ind_h1_close,ind_h1_volume,ind_h1_ema_9,ind_h1_ema_20,ind_h1_ema_50,ind_h1_ema_200,ind_h1_sma_10,ind_h1_sma_20,ind_h1_sma_50,ind_h1_sma_200,ind_h1_macd,ind_h1_macd_signal,ind_h1_histogram,ind_h1_atr,ind_h1_di_pos,ind_h1_di_neg,ind_h1_adx,ind_h1_supertrend,ind_h1_supertrend_dir,ind_h1_supertrend_flip,ind_h1_psar,ind_h1_psar_dir,ind_h1_ichi_tenkan,ind_h1_ichi_kijun,ind_h1_ichi_span_a,ind_h1_ichi_span_b,ind_h1_ichi_cloud_top,ind_h1_ichi_cloud_bot,ind_h1_ichi_cloud_bull,ind_h1_ichi_tk_bull,ind_h1_ichi_tk_bear,ind_h1_rsi,ind_h1_stoch_k,ind_h1_stoch_d,ind_h1_cci,ind_h1_williams_r,ind_h1_mfi,ind_h1_bb_mid,ind_h1_bb_upper,ind_h1_bb_lower,ind_h1_bb_pct,ind_h1_obv,ind_h1_obv_ema,ind_h1_vwap,ind_h1_fib_swing_high,ind_h1_fib_swing_low,ind_h1_fib_236,ind_h1_fib_382,ind_h1_fib_500,ind_h1_fib_618,ind_h1_fib_786,ind_h1_rsi_bull_div,ind_h1_rsi_bear_div,ind_h1_rsi_hid_bull,ind_h1_rsi_hid_bear,ind_h1_bull_chain,ind_h1_bear_chain,ind_h1_close_slope,ind_h1_fvg_bull,ind_h1_fvg_bear,ind_h1_ob_bull,ind_h1_ob_bear,ind_h1_bos_bull,ind_h1_bos_bear,ind_h1_choch_bull,ind_h1_choch_bear,ind_h1_liq_bull_sweep,ind_h1_liq_bear_sweep,ind_h1_candle_pat,ind_h1_candle_ex
91205330,XAUUSD.m,BUY,0.01,4362.36,4354.30529934119,4377.659401317621,9.05,2026-08-10T17:43:01.562111+00:00,4377.73,2026-08-10T21:31:26+00:00,WIN,15.37,CLOSED,4363.93,4363.96,4361.58,4362.09,390,4360.179189091528,4357.68081337842,4351.5430309023905,4343.772274697015,4359.057,4358.6085,4348.9296,4340.3039,3.1502791574248477,3.0233570472527926,0.126922110172055,3.8923503294051276,28.0413989575006,17.861815328776842,20.174068413904678,4352.587188109205,1,0,4350.676224,1,4358.615,4356.785,4340.96,4334.49,4340.96,4334.49,1,0,0,62.20382900159281,76.6045548654281,83.65197287789624,80.43956043957512,-23.395445134571904,72.20668024316333,4358.6085,4366.388442565129,4350.828557434872,0.7237484384270938,3662.0,1164.2059011485344,4358.351540493373,4365.48,4316.7,4353.96792,4346.846039999999,4341.09,4335.33396,4327.138919999999,0,0,0,0,6.0,2.0,2.100000000000364,0,0,0,0,0,0,0,0,0,0,-1,0,2026-08-10 20:00:00+00:00,4356.76,4365.48,4351.75,4362.09,5729,4347.728620066424,4340.124679142775,4310.5032638426,4190.087354244122,4343.151,4340.364,4310.1158000000005,4152.76775,10.295577014714581,10.375409871523196,-0.07983285680861485,17.09122666661891,22.173226115508967,14.348594557998856,24.314595234545983,4308.2429882809865,1,0,4317.6592,1,4341.09,4339.44,4311.317499999999,4260.91,4311.317499999999,4260.91,1,0,0,62.53736394529125,93.0504305043062,89.5895453136638,137.29416842984776,-6.9495694956938,60.01458149157759,4340.364,4367.11965175913,4313.608348240869,0.9060076763517214,-56880.0,-47492.828617414554,4340.032782526116,4371.69,4223.43,4336.70064,4315.05468,4297.5599999999995,4280.06532,4255.15764,0,0,0,0,8.0,0.0,44.31999999999971,0,0,0,0,0,0,0,0,0,1,0,0
91212590,XAUUSD.m,BUY,0.01,4376.85,4368.290762019256,4393.1284759614855,9.15,2026-08-10T18:32:01.557816+00:00,4393.27,2026-08-10T22:30:13+00:00,WIN,16.42,CLOSED,4365.83,4379.77,4365.15,4376.57,348,4365.777439831537,4362.307130366839,4355.73795701667,4343.319420622831,4363.996000000001,4361.432500000001,4355.9259999999995,4342.44235,3.784209450389426,2.982606403979487,0.8016030464099391,4.139618990371446,45.21780544615266,14.866372938329281,19.109721961638215,4359.805150744484,1,0,4355.940808942223,1,4368.74,4364.785,4351.56,4340.68,4351.56,4340.68,1,0,0,77.27078254669361,85.49410698095798,86.99058378929006,260.4209097080808,-14.50589301904202,56.30663914105967,4361.432500000001,4370.9704681716385,4351.894531828363,1.2935390288369886,10860.0,8249.349061886245,4360.730668245601,4379.77,4338.33,4369.99016,4363.93992,4359.05,4354.160080000001,4347.19816,0,0,0,0,6.0,2.0,13.529999999999745,1,0,0,0,1,0,0,0,0,0,0,2,2026-08-10 21:00:00+00:00,4360.2,4379.77,4359.93,4376.57,4378,4353.19449605314,4343.432804932241,4313.020957751418,4190.862605458905,4345.936,4342.0195,4312.150799999999,4154.4939,11.890366355684819,10.654279145903685,1.2360872097811342,17.28756498756348,26.259912584098473,13.172375087814805,24.948545692725784,4318.563189464033,1,0,4319.572032,1,4348.235000000001,4346.585,4312.41,4260.91,4312.41,4260.91,1,0,0,66.91356076329372,94.92627239574965,89.21003470154226,181.68986622598402,-5.073727604250351,60.561636657020095,4342.0195,4373.059075739829,4310.979924260172,1.0565556096771338,-42132.0,-39486.75197505309,4341.224782511979,4379.77,4223.43,4342.87376,4320.04812,4301.6,4283.15188,4256.88676,0,0,0,0,8.0,0.0,31.139999999999418,0,0,0,0,1,0,0,0,0,0,0,0
91212831,XAUUSD.m,BUY,0.01,4374.54,4366.050762019257,4390.888475961486,11.15,2026-08-10T18:33:01.602903+00:00,4391.03,2026-08-10T22:29:33+00:00,WIN,16.49,CLOSED,4365.83,4379.77,4365.15,4374.33,525,4365.329439831537,4362.093797033506,4355.650113879416,4343.297132065617,4363.772,4361.3205,4355.8812,4342.43115,3.605519991700021,2.946868512241606,0.6586514794584151,4.139618990371446,45.21780544615266,14.866372938329281,19.109721961638215,4359.805150744484,1,0,4355.940808942223,1,4368.74,4364.785,4351.56,4340.68,4351.56,4340.68,1,0,0,75.53546614610768,75.33998186763186,83.60587541818136,248.8119763768764,-24.660018132368137,57.14188105087618,4361.3205,4370.135220881094,4352.505779118906,1.2379416872917013,11037.0,8266.206204743388,4360.875895271119,4379.77,4338.33,4369.99016,4363.93992,4359.05,4354.160080000001,4347.19816,0,0,0,0,6.0,2.0,11.289999999999964,1,0,0,0,1,0,0,0,0,0,0,2,2026-08-10 21:00:00+00:00,4360.2,4379.77,4359.93,4374.33,4555,4352.74649605314,4343.219471598908,4312.933114614163,4190.840316901691,4345.712,4341.9075,4312.106,4154.4827,11.711676896995414,10.618541254165804,1.0931356428296102,17.28756498756348,26.259912584098473,13.172375087814805,24.948545692725784,4318.563189464033,1,0,4319.572032,1,4348.235000000001,4346.585,4312.41,4260.91,4312.41,4260.91,1,0,0,66.31038498786614,91.37466307277556,88.02616492721755,178.0831910827052,-8.625336927224442,60.62804315375542,4341.9075,4372.434081945355,4311.380918054646,1.0310535594525325,-41955.0,-39469.89483219595,4341.238807574067,4379.77,4223.43,4342.87376,4320.04812,4301.6,4283.15188,4256.88676,0,0,0,0,8.0,0.0,28.899999999999636,0,0,0,0,1,0,0,0,0,0,0,0
91212981,XAUUSD.m,BUY,0.01,4377.32,4368.890762019257,4393.728475961486,9.65,2026-08-10T18:34:01.600057+00:00,4393.94,2026-08-10T22:30:14+00:00,WIN,16.62,CLOSED,4365.83,4379.77,4365.15,4377.17,697,4365.897439831537,4362.364273223982,4355.761486428435,4343.325390772085,4364.0560000000005,4361.4625,4355.938,4342.44535,3.8320726982519773,2.992179053551997,0.8398936446999801,4.139618990371446,45.21780544615266,14.866372938329281,19.109721961638215,4359.805150744484,1,0,4355.940808942223,1,4368.74,4364.785,4351.56,4340.68,4351.56,4340.68,1,0,0,77.69457714706465,88.21396192202938,87.89720210298053,263.48561759728733,-11.78603807797061,57.924424916906325,4361.4625,4371.202574299999,4351.722425700001,1.3063336847441798,11209.0,8282.58715712434,4361.081246217195,4379.77,4338.33,4369.99016,4363.93992,4359.05,4354.160080000001,4347.19816,0,0,0,0,6.0,2.0,14.13000000000011,1,0,0,0,1,0,0,0,0,0,0,2,2026-08-10 21:00:00+00:00,4360.2,4379.77,4359.93,4377.17,4727,4353.31449605314,4343.489947789384,4313.044487163183,4190.868575608159,4345.996,4342.0495,4312.1628,4154.4969,11.93822960354737,10.663851795476194,1.2743778080711756,17.28756498756348,26.259912584098473,13.172375087814805,24.948545692725784,4318.563189464033,1,0,4319.572032,1,4348.235000000001,4346.585,4312.41,4260.91,4312.41,4260.91,1,0,0,67.0714757480182,95.87759632154695,89.52714267680801,182.65140624147045,-4.12240367845305,60.69301608122822,4342.0495,4373.23051681275,4310.868483187251,1.063171178972581,-41783.0,-39453.513879815,4341.3043841485505,4379.77,4223.43,4342.87376,4320.04812,4301.6,4283.15188,4256.88676,0,0,0,0,8.0,0.0,31.73999999999978,0,0,0,0,1,0,0,0,0,0,0,0
91213663,XAUUSD.m,BUY,0.01,4380.92,4372.419279958926,4397.321440082148,9.05,2026-08-10T18:38:01.579721+00:00,4397.32,2026-08-11T01:47:45+00:00,WIN,16.4,CLOSED,4379.59,4380.83,4377.45,4380.72,444,4369.25555186523,4364.324410467443,4356.832784109716,4343.637217032832,4366.314,4362.7835,4356.692,4342.7487,4.978168859523066,3.4207753892654424,1.5573934702576238,4.150360020536829,43.58310926437229,13.768763370319373,21.547797072859076,4366.472035672028,1,0,4357.925544226845,1,4369.27,4365.3150000000005,4352.555,4340.68,4352.555,4340.68,1,0,0,79.95782623676604,99.52422145328862,93.97496523275004,285.93420338261274,-0.47577854671138886,57.50099672810109,4362.7835,4376.143278244341,4349.423721755658,1.1712873399525943,12742.0,9542.776134682354,4362.2441788666465,4380.83,4342.58,4371.803,4366.2185,4361.705,4357.1915,4350.7654999999995,0,0,0,0,8.0,0.0,17.61999999999989,1,0,0,0,0,0,0,0,0,1,0,2,2026-08-10 21:00:00+00:00,4360.2,4380.83,4359.93,4380.72,5354,4354.02449605314,4343.828043027479,4313.183702849457,4190.903898991243,4346.351000000001,4342.227000000001,4312.233799999999,4154.51465,12.22142048673868,10.720489972114457,1.5009305146242227,17.36327927327773,26.581463482366505,13.114935651678511,25.000967144083397,4318.775189464032,1,0,4319.572032,1,4348.764999999999,4347.115,4312.41,4260.91,4312.41,4260.91,1,0,0,67.9758091656237,99.82847341337958,90.84410170741889,189.97611657259748,-0.1715265866204154,60.92742541079467,4342.227000000001,4374.278087574998,4310.175912425004,1.1004944435961652,-41156.0,-39393.79959410071,4341.4914629262585,4380.83,4223.43,4343.6836,4320.7032,4302.13,4283.5568,4257.113600000001,0,0,0,0,8.0,0.0,35.289999999999964,0,0,0,0,1,0,0,0,0,0,0,0
91213768,XAUUSD.m,BUY,0.01,4380.96,4372.522137101783,4397.565725796433,11.75,2026-08-10T18:39:01.586615+00:00,4397.63,2026-08-11T01:47:58+00:00,WIN,16.67,CLOSED,4379.59,4381.16,4377.45,4380.87,616,4369.2855518652295,4364.338696181729,4356.838666462657,4343.638709570146,4366.329,4362.790999999999,4356.695,4342.74945,4.990134671488704,3.42316855165857,1.5669661198301341,4.173931449108252,43.90171217541932,13.691007080773783,21.581426719266368,4366.538035672029,1,0,4357.925544226845,1,4369.4349999999995,4365.48,4352.555,4340.68,4352.555,4340.68,1,0,0,80.04782166045787,98.76332622601294,93.72133349032481,287.814639110507,-1.2366737739870612,58.27117234813008,4362.790999999999,4376.19327616179,4349.3887238382085,1.1744749840158881,12914.0,9559.157087063306,4362.4724405113075,4381.16,4342.58,4372.05512,4366.42244,4361.87,4357.3175599999995,4350.83612,0,0,0,0,8.0,0.0,17.769999999999527,1,0,0,0,1,0,0,0,0,0,0,2,2026-08-10 21:00:00+00:00,4360.2,4381.16,4359.93,4380.87,5526,4354.05449605314,4343.8423287417645,4313.189585202398,4190.905391528557,4346.366,4342.2345000000005,4312.2368,4154.5154,12.233386298705227,10.722883134507766,1.510503164197461,17.386850701849156,26.68099730933839,13.097155676786365,25.017052748197095,4318.841189464032,1,0,4319.572032,1,4348.93,4347.28,4312.41,4260.91,4312.41,4260.91,1,0,0,68.01292794673552,99.55010859447725,90.75131343445145,190.73241509579998,-0.44989140552274814,60.99114758202704,4342.2345000000005,4374.323561244952,4310.145438755049,1.1020042111091402,-40984.0,-39377.418641719756,4341.535016024883,4381.16,4223.43,4343.93572,4320.90714,4302.295,4283.68286,4257.18422,0,0,0,0,8.0,0.0,35.4399999999996,0,0,0,0,1,0,0,0,0,0,0,0
91214097,XAUUSD.m,BUY,0.01,4382.53,4374.260861511242,4398.498276977516,10.55,2026-08-10T18:41:01.563344+00:00,4374.26,2026-08-10T21:45:54+00:00,LOSS,-8.27,CLOSED,4381.36,4382.49,4380.68,4382.34,154,4371.9812414921835,4366.098775004258,4357.858939570258,4344.166166994487,4368.733,4364.2135,4357.4042,4343.0556,5.8367395106897675,3.912647279611411,1.9240922310783564,4.039569244378964,44.40786921894618,13.135934275152811,23.969636474785815,4369.411332103786,1,0,4360.30098980416,1,4371.21,4366.74,4354.362499999999,4340.68,4354.362499999999,4340.68,1,0,0,80.92835448474821,99.39467312348815,97.78847839572553,246.72236940426885,-0.6053268765118553,56.88428069955127,4364.2135,4379.734379349787,4348.692620650213,1.0839392083235697,12349.0,9053.999269892995,4363.315282500953,4382.49,4342.58,4373.07124,4367.24438,4362.535,4357.82562,4351.12074,0,0,0,0,8.0,0.0,17.93000000000029,0,0,0,0,1,0,0,0,0,0,0,2,2026-08-10 21:00:00+00:00,4360.2,4382.49,4359.93,4382.34,5827,4354.34849605314,4343.982328741765,4313.247232261222,4190.9200183942285,4346.513,4342.308,4312.2662,4154.52275,12.350651255969751,10.74633612596067,1.6043151300090805,17.48185070184915,27.079427966046588,13.025983018323892,25.08078621799465,4319.107189464033,1,0,4319.572032,1,4349.594999999999,4347.945,4312.41,4260.91,4312.41,4260.91,1,0,0,68.37218950166078,99.77200182398596,90.82527784428767,195.12055273644808,-0.22799817601403904,61.10249353069514,4342.308,4374.774188144513,4309.841811855487,1.1165183270332004,-40683.0,-39348.75197505309,4341.637554663969,4382.49,4223.43,4344.95184,4321.72908,4302.96,4284.19092,4257.4688400000005,0,0,0,0,8.0,0.0,36.909999999999854,0,0,0,0,1,0,0,0,0,0,0,0
91214208,XAUUSD.m,BUY,0.01,4382.96,4374.67229008267,4399.1154198346585,10.55,2026-08-10T18:42:01.624008+00:00,4374.26,2026-08-10T21:45:54+00:00,LOSS,-8.7,CLOSED,4381.36,4382.97,4380.68,4382.82,319,4372.077241492184,4366.144489289972,4357.87776309967,4344.17094311389,4368.781000000001,4364.2375,4357.413799999999,4343.058000000001,5.875030108979445,3.9203053992693464,1.9547247097100984,4.073854958664712,44.875734651524056,13.02538176555098,24.01703720846937,4369.507332103786,1,0,4360.30098980416,1,4371.450000000001,4366.98,4354.362499999999,4340.68,4354.362499999999,4340.68,1,0,0,81.20633830388911,99.40617577196934,97.79231261188595,249.79368751438602,-0.5938242280306587,57.645457579014895,4364.2375,4379.877424451329,4348.597575548672,1.094072562748886,12514.0,9069.71355560728,4363.55309186747,4382.97,4342.58,4373.43796,4367.541020000001,4362.775,4358.00898,4351.22346,0,0,0,0,8.0,0.0,18.409999999999854,0,0,0,0,1,0,0,0,0,0,0,2,2026-08-10 21:00:00+00:00,4360.2,4382.97,4359.93,4382.82,5992,4354.44449605314,4344.028043027479,4313.266055790634,4190.924794513631,4346.561,4342.332,4312.275799999999,4154.52515,12.388941854259429,10.753994245618607,1.6349476086408217,17.5161364161349,27.22216114869105,13.000486235160805,25.10336568716119,4319.203189464033,1,0,4319.572032,1,4349.835,4348.1849999999995,4312.41,4260.91,4312.41,4260.91,1,0,0,68.48775799788424,99.7736532367579,90.82582831521165,196.6158441191847,-0.2263467632421076,61.16318487001027,4342.332,4374.9232584987085,4309.740741501292,1.1211481523734996,-40518.0,-39333.03768933881,4341.687458974618,4382.97,4223.43,4345.318560000001,4322.025720000001,4303.200000000001,4284.37428,4257.57156,0,0,0,0,8.0,0.0,37.38999999999942,0,0,0,0,1,0,0,0,0,0,0,0
91214331,XAUUSD.m,BUY,0.01,4382.42,4374.08229008267,4398.525419834658,10.55,2026-08-10T18:43:01.591691+00:00,4373.6,2026-08-10T21:45:55+00:00,LOSS,-8.82,CLOSED,4381.36,4382.97,4380.68,4382.23,465,4371.9592414921835,4366.088298813781,4357.854625844768,4344.1650724671235,4368.722,4364.2080000000005,4357.401999999999,4343.05505,5.827964581913875,3.9108922938562323,1.9170722880576427,4.073854958664712,44.875734651524056,13.02538176555098,24.01703720846937,4369.507332103786,1,0,4360.30098980416,1,4371.450000000001,4366.98,4354.362499999999,4340.68,4354.362499999999,4340.68,1,0,0,80.86348770340521,97.07046714172334,97.0137430684706,247.90918534242837,-2.929532858276662,58.29678110048979,4364.2080000000005,4379.701888234809,4348.714111765192,1.0815841616667459,12660.0,9083.618317512042,4363.7485835940215,4382.97,4342.58,4373.43796,4367.541020000001,4362.775,4358.00898,4351.22346,0,0,0,0,8.0,0.0,17.81999999999971,0,0,0,0,1,0,0,0,0,0,0,2,2026-08-10 21:00:00+00:00,4360.2,4382.97,4359.93,4382.23,6138,4354.32649605314,4343.971852551289,4313.242918535731,4190.918923866865,4346.5019999999995,4342.3025,4312.263999999999,4154.522199999999,12.341876327193859,10.744581140205492,1.597295186988367,17.5161364161349,27.22216114869105,13.000486235160805,25.10336568716119,4319.203189464033,1,0,4319.572032,1,4349.835,4348.1849999999995,4312.41,4260.91,4312.41,4260.91,1,0,0,68.34558556586444,98.88335596800862,90.52906255896191,195.6974172548923,-1.1166440319913782,61.21649124986863,4342.3025,4374.740158345674,4309.864841654326,1.1154497894778586,-40372.0,-39319.132927434046,4341.712299201719,4382.97,4223.43,4345.318560000001,4322.025720000001,4303.200000000001,4284.37428,4257.57156,0,0,0,0,8.0,0.0,36.79999999999927,0,0,0,0,1,0,0,0,0,0,0,0
91214665,XAUUSD.m,BUY,0.01,4374.2,4364.985697195015,4390.828605609972,10.067,2026-08-10T18:46:01.584148+00:00,4391.03,2026-08-10T22:29:33+00:00,WIN,16.83,CLOSED,4379.67,4379.82,4373.52,4373.6,179,4371.8777931937475,4366.583109360313,4358.37645613515,4344.879696281622,4369.806,4364.973,4357.8916,4343.29335,5.5387389909055855,4.203786545466375,1.3349524454392103,4.307151402492924,39.4132552467619,21.456436853805627,24.408713493745665,4368.6113321020475,1,0,4363.021271027661,1,4372.24,4366.98,4355.424999999999,4340.68,4355.424999999999,4340.68,1,0,0,63.6586808658146,62.905779889153564,82.89117334910833,135.08777323453526,-37.094220110846436,55.43465864261335,4364.973,4379.90700795786,4350.03899204214,0.7888373979826389,10432.0,8369.14219717635,4364.722445099967,4382.97,4342.58,4373.43796,4367.541020000001,4362.775,4358.00898,4351.22346,0,0,0,0,6.0,2.0,7.760000000000218,0,0,0,0,0,0,0,0,0,0,0,0,2026-08-10 21:00:00+00:00,4360.2,4382.97,4359.93,4373.6,6622,4352.60049605314,4343.149947789384,4312.904487163183,4190.833053220099,4345.639,4341.871000000001,4312.091399999999,4154.47905,11.653443278761188,10.606894530518957,1.0465487482422304,17.5161364161349,27.22216114869105,13.000486235160805,25.10336568716119,4319.203189464033,1,0,4319.572032,1,4349.835,4348.1849999999995,4312.41,4260.91,4312.41,4260.91,1,0,0,66.10903451994145,85.86087218952795,86.18823463280167,182.05868205867813,-14.139127810472052,61.39091073426012,4341.871000000001,4372.235669150757,4311.506330849245,1.0224657618113682,-39888.0,-39273.03768933881,4341.6927340509965,4382.97,4223.43,4345.318560000001,4322.025720000001,4303.200000000001,4284.37428,4257.57156,0,0,0,0,8.0,0.0,28.170000000000073,0,0,0,0,1,0,0,0,0,0,0,0
91214728,XAUUSD.m,BUY,0.01,4374.11,4365.255697195014,4391.098605609972,10.082,2026-08-10T18:47:01.583548+00:00,4391.11,2026-08-10T22:29:34+00:00,WIN,17.0,CLOSED,4379.67,4379.82,4373.52,4373.87,344,4371.931793193748,4366.608823646027,4358.387044370444,4344.882382848787,4369.8330000000005,4364.9865,4357.897,4343.2947,5.560277452445007,4.208094237774259,1.352183214670748,4.307151402492924,39.4132552467619,21.456436853805627,24.408713493745665,4368.6113321020475,1,0,4363.021271027661,1,4372.24,4366.98,4355.424999999999,4340.68,4355.424999999999,4340.68,1,0,0,64.12743581674661,63.97466349960299,83.2474678859248,135.96990865125582,-36.02533650039701,54.46804191382081,4364.9865,4379.953795258984,4350.0192047410155,0.7967637053417315,10267.0,8353.427911462064,4364.8594133173965,4382.97,4342.58,4373.43796,4367.541020000001,4362.775,4358.00898,4351.22346,0,0,0,0,6.0,2.0,8.029999999999745,0,0,0,0,0,0,0,0,0,0,0,0,2026-08-10 21:00:00+00:00,4360.2,4382.97,4359.93,4373.87,6787,4352.65449605314,4343.175662075098,4312.915075398477,4190.835739787263,4345.666,4341.8845,4312.0968,4154.4803999999995,11.6749817402997,10.61120222282666,1.063779517473039,17.5161364161349,27.22216114869105,13.000486235160805,25.10336568716119,4319.203189464033,1,0,4319.572032,1,4349.835,4348.1849999999995,4312.41,4260.91,4312.41,4260.91,1,0,0,66.18378646135814,86.26829636336154,86.3240426907462,182.4912820004319,-13.731703636638455,61.450560820333095,4341.8845,4372.308746892087,4311.460253107914,1.025658040336231,-39723.0,-39257.32340362452,4341.7305139577475,4382.97,4223.43,4345.318560000001,4322.025720000001,4303.200000000001,4284.37428,4257.57156,0,0,0,0,8.0,0.0,28.4399999999996,0,0,0,0,1,0,0,0,0,0,0,0
91214792,XAUUSD.m,BUY,0.01,4376.72,4367.915697195014,4393.758605609972,9.869,2026-08-10T18:48:01.609503+00:00,4393.94,2026-08-10T22:30:14+00:00,WIN,17.22,CLOSED,4379.67,4379.82,4373.52,4376.53,493,4372.463793193747,4366.86215697936,4358.491358095934,4344.908850510478,4370.099,4365.1195,4357.9502,4343.308000000001,5.772471184638562,4.25053298421297,1.5219382004255912,4.307151402492924,39.4132552467619,21.456436853805627,24.408713493745665,4368.6113321020475,1,0,4363.021271027661,1,4372.24,4366.98,4355.424999999999,4340.68,4355.424999999999,4340.68,1,0,0,69.14343001075832,74.50514647664112,86.75762887827085,144.5447145839875,-25.49485352335888,53.623135042834015,4365.1195,4380.461747793906,4349.777252206093,0.8718653274695445,10118.0,8339.237435271587,4365.011451545376,4382.97,4342.58,4373.43796,4367.541020000001,4362.775,4358.00898,4351.22346,0,0,0,0,6.0,2.0,10.6899999999996,0,0,0,0,0,0,0,0,0,0,0,0,2026-08-10 21:00:00+00:00,4360.2,4382.97,4359.93,4376.53,6936,4353.18649605314,4343.428995408432,4313.019389123967,4190.862207448955,4345.932,4342.0175,4312.15,4154.4937,11.887175472493254,10.653640969265371,1.233534503227883,17.5161364161349,27.22216114869105,13.000486235160805,25.10336568716119,4319.203189464033,1,0,4319.572032,1,4349.835,4348.1849999999995,4312.41,4260.91,4312.41,4260.91,1,0,0,66.90297922717676,90.2821789648401,87.66200355790572,186.73264492954237,-9.717821035159902,61.5047301101669,4342.0175,4373.047705912154,4310.987294087846,1.0561113596491116,-39574.0,-39243.132927434046,4341.802118190113,4382.97,4223.43,4345.318560000001,4322.025720000001,4303.200000000001,4284.37428,4257.57156,0,0,0,0,8.0,0.0,31.099999999999454,0,0,0,0,1,0,0,0,0,0,0,0
91214852,XAUUSD.m,BUY,0.01,4377.21,4368.485697195015,4394.328605609972,9.419,2026-08-10T18:49:01.602756+00:00,4394.58,2026-08-10T22:49:11+00:00,WIN,17.37,CLOSED,4379.67,4379.82,4373.52,4377.1,647,4372.577793193747,4366.916442693646,4358.513711037111,4344.9145221522695,4370.156,4365.148,4357.9616,4343.31085,5.817941270108349,4.259627001306928,1.5583142688014213,4.307151402492924,39.4132552467619,21.456436853805627,24.408713493745665,4368.6113321020475,1,0,4363.021271027661,1,4372.24,4366.98,4355.424999999999,4340.68,4355.424999999999,4340.68,1,0,0,70.32211649275919,76.76167854315186,87.50980623377443,146.35523821048974,-23.23832145684814,52.777224960111575,4365.148,4380.581342715356,4349.714657284644,0.8872135875045425,9964.0,8324.57076860492,4365.151064358244,4382.97,4342.58,4373.43796,4367.541020000001,4362.775,4358.00898,4351.22346,0,0,0,0,6.0,2.0,11.260000000000218,0,0,0,0,0,0,0,0,0,0,0,0,2026-08-10 21:00:00+00:00,4360.2,4382.97,4359.93,4377.1,7090,4353.30049605314,4343.483281122717,4313.041742065144,4190.867879090746,4345.989,4342.046,4312.1614,4154.49655,11.932645557963951,10.66273498635951,1.2699105716044414,17.5161364161349,27.22216114869105,13.000486235160805,25.10336568716119,4319.203189464033,1,0,4319.572032,1,4349.835,4348.1849999999995,4312.41,4260.91,4312.41,4260.91,1,0,0,67.05313004904747,91.14229666515791,87.94870945801166,187.63668245832056,-8.857703334842089,61.56015775943172,4342.046,4373.210429385931,4310.8815706140695,1.0624040082027817,-39420.0,-39228.46626076738,4341.843396093953,4382.97,4223.43,4345.318560000001,4322.025720000001,4303.200000000001,4284.37428,4257.57156,0,0,0,0,8.0,0.0,31.670000000000073,0,0,0,0,1,0,0,0,0,0,0,0
